id,sentence1,label
1805,Andrew's hands start shaking and he says 'I hope I die.. like right now',sadness
1806,@user U got to b kidding me. Anu from your firm responded  when I sent the contact details. #terrible #customerexperience,anger
1807,@user we about to get shit on by the wrath of winter out of nowhere,anger
1808,My anxiety is playing around HELP!!!!!,sadness
1809,An @user kind of drive home from work today #nightmare #dailyfeels,sadness
1810,"@user lol senior year we would get early dismal for work study ,he was her boss and you know what happened next 🙃",sadness
1811,"Rt @user i need that one back, that whole cd was hard, the one with a #rage flew through, rhyme flow, n the 1 u speak on the dollar",anger
1812,This has been the most depressing week full of rain ever lol,sadness
1813,@user @user @user no! Kinda offended that you had to ask,anger
1814,Pride and Prejudice is a modern day Keeping up with the Kardashians' - @user .............I've never been so offended in my life,anger
1815,@user why? Do you have depression?,sadness
1816,@user @user lol @ ur caste. even if the whole village dies.. a massali like you cant be a chaudhry:) so cheer up massali :),joy
1817,"Most days, I don't know what my heart beats for. #depression",sadness
1818,Got to be up in 4 hours to go back to work #cantsleep #excited,joy
1819,what's the nicest way to tell someone cheerfully whistling outside my apartment door that I will end them should they continue to whistle,anger
1820,I offend u,anger
1821,"@user if I go I'm going to blow some serious money, idk if that's a sacrifice I'm willing with make",optimism
1822,@user LordDerply for it. It's like yugioh for animated shows!,joy
1823,Go follow #beautiful #Snowgang ♥@Amynicolehill12 ♥ #Princess #fitness #bodyposi #haircut  #Whitegirlwednesday,joy
1824,"@user promised I wouldn't live tweet, but  @user + @user brought it! @user and #furious action FTW!",anger
1825,"#PeopleLikeMeBecause they see the happy exterior, not the hopelessness I sometimes feel inside.  #anxiety #anxietyprobz",sadness
1826,Don't think I'll ever get used to this 6:30 alarm 😩💤,sadness
1827,"When your body says FUCK YOU BITCH, You ain't sleeping\n#sleep #cantsleep #drained #restless",anger
1828,Getting my comedic relief w/ @user during season premiere of #ModernFamily. Just what a girl needs! #hilarious,joy
1829,@user spent over 2 fucking hours and still can't get that dam SIVA fragment on Fellwinters peak mountain #angry,anger
1830,both afraid of all the same things,sadness
1831,Glad I didn't watch smackdown because I can't see my men @user @user lose. #sohurt,sadness
1832,Liam is too distant makes me mourn 😪,sadness
1833,@user then he said talking about wills uncontrollable animals when moving to another link. These comments do not help! #fuming,anger
1834,"@user [He grumbled as he sat atop the sushi bar stool, crossing his arms defiantly, in a playful gesture, though he gave anyone who &gt;",anger
1835,@user quite simply the #worst #airline #worstairline I've ever used!  #appauling  #dismal #beyondajoke #useless,anger
1836,Trust me to lose my wallet and have to call Lifeguard &amp; Swimmers social early as VC @user,anger
1837,@user Charlie attempted to suffocate me with a cushion for cheering so much at the great news 😂😂,joy
1838,I told my therapist that I'm on the dance team and now she's unhappy with me.,sadness
1839,"If you ain't shaking no ass, don't ask me for my liquor. Rule #1..",anger
1840,why are people so offended by kendall he ends photo shoot like seriously shut the fuck up,anger
1841,"What a shamefull, unequal, dangerous and worrying world we live in nowadays!  #terrifying #Charlotte #terrorism #shitworldforourkids",anger
1842,LVG bribed all the refs against Utd for his own personal revenge. That was a foul you prick.,anger
1843,What an exhilarating last minute of overtime #WCH2016,joy
1844,It's just the lack of company and liveliness out here that makes me bored.,sadness
1845,I freaking hate working with #word on my phone  #write #writing #writerslife #writerproblems #writer,anger
1846,@user not to mention the GRA guy stops me but let's the 2 ppl in front of me go. WTF. My blood is boiling.,anger
1847,Some Erykah Badu to sedate me 💕,joy
1848,Thought I had a pretty solid GPA as a kin major and now that I look at the average for dpt programs I feel even more discouraged 😪,sadness
1849,Background. Suffered a bit at times of #stress. Always a bit #shy. About 8 years ago (aged 30) I was made redundant. That's when it started,sadness
1850,I had a panic attack when I couldn't find @user on #Twitter Turns out my Twitter is a jerk. I can still see her. #NyssaAlghul #panic,sadness
1851,"@user - that were rather forlorn, scanning the witches house before resting back on Elphie. 'The Grimmerie is gone.'",sadness
1852,"@user stop the presses, @user said/proposed something racist.",anger
1853,@user @user Although I don't expect a trumpie to understand the difference between real things and pretend things.,anger
1854,Everybody talking about 'the first day of fall' but summer '16 is never gonna die #revenge @user,anger
1855,First day of fall quarter tomorrow.  😰  #excited #anxious #blargh,joy
1856,I've never seen fast &amp; furious Tokyo drift. Boutta watch it,joy
1857,It's interesting the photo of Mono Lisa is crying as well as the whole scene is very depressing #ELE6200,sadness
1858,i swear people dont wanna see me happy like they will try to do anything to fuck up what i got going,anger
1859,"#Facebook is #depressing without even being there. Two apps want it for logging in, I have missed at least two interesting #events and they",sadness
1860,not going to waste my energy holding a grudge against someone who wasnt even in my life a year XD \ntime to release those feelings of dislike,optimism
1861,Mom you remember when Narley died? You cried like a baby! #bully,sadness
1862,And there is despair underneath each and every action \nEach and every attempt to pierce the armour of numbness ' -Mgla,sadness
1863,@user you keep talkin shit and trying to offend me but you're just petty as fuck,anger
1864,@user I remember Joey slagging England player's off bringing out books after crap tournaments..same same..crap player #bully,anger
1865,@user sad music,sadness
1866,"#heavyheart these last couple of days, who are the cause of this  #fear of losing someone close ? #amerikkka #kkkops #TerenceCrutcher",sadness
1867,i'm doing laundry and watching that 70's show with a bunch of strangers. #happy #birthday #to #me,joy
1868,"@user chuckle. 'Any idea girl?' The dragoness let out a frustrated growl, blowing smoke out of her nostrils. The old man nodded +",anger
1869,"@user you're looking for an argument that i'm not engaging in. He's not even speaking his own words, i'm not raging at him.",anger
1870,"@user Yell, 'Bye, garbage!' cheerfully after it.",joy
1871,How the fu*k! Who the heck! moved my fridge!... should I knock the landlord door.  #mad ##,anger
1872,@user cheer up☺️,joy
1873,@user Really sad &amp; surprising. 1 side #Russia fighting against #IS &amp; on the other supporting #Pak which is epic centre 4 #terrorism,sadness
1874,"@user so scared to ruffle feathers, he resorted to writing in cryptic code. #UncleCamsCabin",sadness
1875,"@user Electro Set was pure enjoyment &amp; exhilarating, captivating, &amp; Poetic, Raw, exciting ..,",joy
1876,@user Yes but you were specifically fuming about him not signing enough people,anger
1877,Just reached 10k followers - WOW - thanks blues #mcfc #ctid,joy
1878,@user that's what I'm afraid of!,anger
1879,Now this is getting out of hand. I'm freaked out by this death...and I'm God!! #mommaGrendel,sadness
1880,Am I the only one with parking sensors who still manages to reverse into things?,sadness
1881,@user fury road!!,anger
1882,If the future doesn't fill you with existential dread are you even a real person,sadness
1883,"Even after @user ref the £5k fraud, they still treat me like dirt. No returned calls or apology #shocking #customerservice @user @user",anger
1884,@user also madden isn't the funniest game to watch and if there isn't much happening it's boring,anger
1885,"@user Me too,I really hope the writers decide to give us an return to McDanno we all love w/o resentment &amp; animosity fingers crossed",optimism
1886,"Today I answered a call from a college rep who didn't realize I did, and I got to hear part of his lively debate about if evolution is real.",joy
1887,Listening to @user at work is my slice of sunshine in this dreary cube world #9to5life,joy
1888,"When I was new, I hate the Judge Judy sponsorship style- but looking back it was the only thing that worked. #recovery #sober #cantconacon",anger
1889,How had Matty Dawson not scored there!!!!!,anger
1890,"A liar an a bully for president? They say every vote matter , well  I'm sorry you'll not get my vote until the year 2020",anger
1891,"@user You interviewed one irate group, two filmmakers who don't live here and got stock statements. That's not journalism.",anger
1892,Anyyyyone wanna go to fright fest with me on Friday night? 👻,joy
1893,Wish I was a kid again. The only stressful part was whether Gabriella and Troy would get back together or not. #hsm2,sadness
1894,I've been loving you too long #OtisRedding #blues,joy
1895,@user Look at those teef!,anger
1896,"seek to conduct attacks against Israel, intended to provoke a reaction that would further inflame feeling within the Islamic world”. •",anger
1897,come on let's make em hate 😘make em pout they face 👿😩.,anger
1898,Kik me I want to swap pics I will post on my account anonymously if you wish Kik: vsvplou #Kik #kikme #snap #nudes #tits #snapchat,anger
1899,@user happy birthday :) have a blessed day love from Toronto :) #bday #smile,joy
1900,also who has amazon prime that would like to help a girl out LOL #serious,joy
1901,@user I'd say your outrage is the really FAUX outrage.,anger
1902," heads melted, very tired but can't sleep.",sadness
1903,"If angry, bash out your frustration on the pastry #GBBO",anger
1904,My @user literally cracks me up when I see posts from 2 years ago and later 😂,joy
1905,@user It's hard for most folks to realize how deep the hatred is until you dive into the murky end of the pool. This guy is nuts.,anger
1906,"Ultimately, #KeithScott wasn't the man they were there to hand an arrest warrant to. That's what we know. That's enough to cause outrage.",anger
1907,“We can easily #forgive a #child who is #afraid of the #dark; the real #tragedy of #life is when #men are #afraid of the #light.”–Plato,optimism
1908,The fact that we have a presidential candidate that speaks the way Trump does is alarming. I thought higher of my peers. #FDT16,anger
1909,TVGirl is like I'm really pretty and melancholic about life and this is why I hate myself,anger
1910,"As if he heard my thought on the ether, my #ex has just posted #facebook pic of himself snuggling up with said #cats... now Im just",anger
1911,"Ooh #hygge, candles, jasmine tea &amp; #GBBO",joy
1912,@user why should I listen to someone with a tie like that?,anger
1913,"@user Actually, wait, I do, the constant outrage thing gets on my wick sometimes and it happened to flick my annoyance today. :)",anger
1914,@user We've had no foreign policy but have had goofy Secretary of State John Kerry with his devil may care pose and jaunty blue scarf.,anger
1915,ima kitchen sink,sadness
1916,how can you hold a grudge for over a year I can barely hold one for a few minutes,anger
1917,A shy failure is nobler than an immodest success.,optimism
1918,We lost,sadness
1919,"Too many are on their 'yeah, the thing going on with cops shooting innocent people is sad - but just not in my backyard, so..' #sad #blm",sadness
1920,"life is hard., its harder if ur stupid #life #love  #sadderness #moreofsad #howdoestears #whatislife",sadness
1921,Rojo is a terrible defender,anger
1922,This is #horrible: Lewis Dunk has begun networking #a Neo-Geo with a his holiday home in Mexico.,anger
1923,@user King never once spoke out about how the Left crushes #FreeSpeech in publishing world.\n\n#Trump #horror #scifi #ccot #p2,anger
1924,Had a dream last night that Chris Brown created a diss track about Drake and Rihanna called 'I Hit It First' 😳😳 #dark,joy
1925,I should really study today for chemistry but playing madden is just way more fun.,joy
1926,the ending of how I met your mother is dreadful,anger
1927,"Having a nail half hanging off is absolutely fucking grim, even with my acrylic holding it on 😷😷",anger
1928,Damn gud #premiere #LethalWeapon...#funny and,joy
1929,im crying katherine is the only one whos like talking to me during my anxiety attack im gonna faint,sadness
1930,"@user It was dreadful, even after he met the Catfish he still thought it was her!",sadness
1931,@user I'm so sorry. This is heartbreaking and so scary. If it can happen there it can happen anywhere. Please be safe 🙏🏻 #terror,sadness
1932,Don't ever grow weary doing good....Don't just see the headlines; look at the trend lines for hope.' @user #CGI2016,optimism
1933,The neighbor dancing in the Clayton Homes commercial is me.,joy
1934,There are adults commiting serious crimes in the name of protest.(like burning a library) how are we just expecting them to get a warning?,anger
1935,I am about to be a coward and I feel terrible. But I can't even face this 😭,sadness
1936,He's seriously so frustrating sometimes! (╯°□°）╯︵ ┻━┻ #ugh,anger
1937,Yal aggravate tf outta me acting lying yal can't tell the difference between a dyke and a man. RARELY is it that hard to tell the difference,anger
1938,@user honestly. All I care about is Selasi not messing this up. His lackadaisical attitude isn't good for danishes.,anger
1939,Knowing I have my hair to wash and dry is like knowing you had that English close reading in your school bag to do,sadness
1940,"@user Gerard finally made it up the stairs with a little huff, his face a little more red than it was before. Having little legs --",joy
1941,"Why to have vanity sizes?Now sizes S,XS(evenXXS sometimes) are too big, WTF?! Dear corporate jerks, Lithuania didn't need this. #rant #angry",anger
1942,@user I couldn't get on with it either. Bits started drooping that shouldn't droop. GP said mooncup alone to blame.,anger
1943,"Even death is unreliable. Instead of zero it may be some ghastly hallucination, such as the square root of minus one.  Samuel Beckett",sadness
1944,@user why is this evil corrupt fuck still knocking about? The wrong people die I'm telling you. Do you job grim reaper!,anger
1945,"Bain of my life having to drive to a cash point, Then to a shop for change in pound coins, Then to the gym all for a bastard sunbed. #grim",anger
1946,I wanna kill you and destroy you. I want you died and I want her back. #emo #scene  #fuck #die #hatered,anger
1947,Successful people always have two things on their lips #silence nd #smile smile to avoid problems nd silence to avoid the problems too,joy
1948,All the bright places :(,sadness
1949,@user @user all the best Moto GP is loosing a very talented rider,sadness
1950,"@user can you please not have Canadian players play US players, that lag  is atrocious. #fixthisgame #trash #sfvrefund  #rage",anger
1951,No respect for people who force their opinions on to others yet get offended when someone does the same to them 😂,anger
1952,I'm getting use to not having a phone it's sad ..,sadness
1953,@user   Any possibly KG is being bought out as a player so that he can buy in from Glen as a minority owner?,joy
1954,How hard is it to get in touch with @user One simple question I can't find answer to on website and 1 hour waiting for online chat #rage,anger
1955,@user @user That part of Queensbury is a shocking disgrace. The route from the station to Morrisons is festooned with rubbish,anger
1956,"I'm done with your piano, blues playing, smooth talking ass. On to the nexttt",anger
1957,@user how can you even forget to pick ur fave child up from school,anger
1958,@user Are the pre-purchased tickets being sent soon? Coming to the Saturday evening show... tickets are a no show! #panic #hoys 🐴🦄,sadness
1959,"@user @user Yeah, it was sooo horrific, I needed to sit down",anger
1960,"I lost my wallet, then found it, then lost it again AND THEN FOUND IT!!!!! \nCollege is brazy",optimism
1961,"Migraine hangover all day. Stood up to do dishes and now I'm exhausted again. GAD, depression &amp; chronic pain  #depression #pain",sadness
1962,@user Giroud's beard is making me angry.,anger
1963,@user Bloody right,anger
1964,Nothings #Working-you're feeling your life's on The Edge_Could go either way #lost all reason for #Living-JesusChristHealsSavesASK #fatloss,sadness
1965,Seeing an old coworker and his wife mourn the loss of their 23 year old daughter was one of the saddest things I've ever seen 😢,sadness
1966,Somebody who has braved the storm is brewing.,optimism
1967,"I love when #girls are busy in teaching how to #pout while taking #selfie in a mall , their desication is immense #women love #perfection",joy
1968,"My oldest cat pisses me off. She's always been weary of Kennen (senile kinda), but recently shes been sweet. Until she attacked and bit him.",anger
1969,"What the fuck am I supposed to do with no lunch, no dinner, no money and I'm off to work  #hangry #day5",anger
1970,Michelle is one of the worst players in bb history #bb18 #bbfinale,anger
1971,I feel like I am drowning. #depression #anxiety #falure #worthless,sadness
1972,And 9/10 the character is a woman. Because if a man is fat he's jovial. If a woman is fat she's useless and maybe evil amirite?,anger
1973,@user papercuts sting and stub ur toe last for like 10 secs,anger
1974,Honestly today I just felt like maybe track isn't for me #sad,sadness
1975,@user turn that shit off!   Home Button under Accessibility. \n\nWhen did innovation become mind fuckery? . #iphonePhoneHome,anger
1976,@user @user is a #bully worse than #hitler a #demon under #human guise.. its the cause of all #MiddleEast problems!,anger
1977,@user Customer services got involved and eventually completely wash their hands of it.  #dreamornightmare,anger
1978,im thoroughly in love w zen and jumin and i dont think id even have the patience for either of them irl im old and weary,joy
1979,if anyone spoils any of my fucking shows I will haunt you in the afterlife so help me god,anger
1980,"@user Nooooooooooooooooooooo. We have stupid, dismal, lame winters where we maybe get some dangerous ice once.",anger
1981,Home is where the heart lies ! Love my little island but my birth city just ain't acting right &amp; im not feeling too good about it,sadness
1982,Boys Dm me pictures of your cocks! The best one will get uploaded! ☺️💦💦 #Cumtribute #dm  #snapchat #snapme #nudes #dickpic #cocktribute,joy
1983,Kinda wished I watched mischievous kiss before playful kiss,joy
1984,"SOMEONE LET SNAKES IN MY HOUSE, I BET IT @user I KILL THAT BUGGER WHEN I GET MY HANDS ON HIM #rage #HuckFP2",anger
1985,I don't fuck with people who don't smile back at me in corridors,anger
1986,im what a 90s tv bully would call 'a nerd' but i would rather shove one thousand nickels into my right earhole than go to new york comic con,anger
1987,Forgot to bring extra boxers to the Y so Im currently commando at Starbucks. This is exhilarating. I feel more liberated than Angelina Jolie,joy
1988,@user dude dead ass she said if she came she'd start shit with Amy &amp; literally Amy didn't do anything but cal her out on her BS,anger
1989,@user @user in fact they need to start making all holidays! Maybe even e dry month pick a theme so we can have them all year,joy
1990,"#Depression has you wanting to change the past, #anxiety has you focusing on the unknown future. Neither are about living in the present.",sadness
1991,@user  how on earth can I send an email to you? Very annoyed customer!!!,anger
1992,@user there was a US diver named steele johnson. i'd like him barred from the olympics. #offended,anger
1993,.@DIVAmagazine than straight people. Even the arse straight guys who think that means a threesome is fine. #angry #fuming,anger
1994,@user @user so in your opinion is this the worst delhi govt? #acrid #bitter #hypocrisy,anger
1995,Who's not going to hoco and wants to go to fright fest this Saturday??,joy
1996,@user You're a POS for rejoicing in someone's death.,anger
1997,I really want to go for fright night but I really don't 😁,joy
1998,"@user thanks for ios10 update, even the best app @user freezing and crashing on SE. #angry",anger
1999,but throughout that entire thing I was shaking rlly bad and my heart was racing and I was almost in tears lmao (thanks mr.*****),sadness
2000,"They're like the rape apologists who (inadvertently?) make men sound like rabid, mindless beasts. With friends like these...",anger
2001,"@user - frustration, looking up at Elphaba in a frown of aggravation. Her high pitched voice was growing more and more --",anger
2002,"it's so breezy out today, i can't go to back to school night with bare legs like i've had all day",sadness
2003,@user somebody needs tell staff at Reading cappuccino is supposed to have a thick layer of foam and coffee should be hot #awful again,anger
2004,@user This show SUCKS! #lame #awful you even used the same names?? lol SO SO bad! #Failed #notworth2minutes. Off air SOON,anger
2005,Have wee pop socks on and they KEEP FALLING OFF INSIDE MY SHOES,anger
2006,The news is disheartening. Everything that is going on is a result of a lack of understanding and misinformation by the media. #sadness,sadness
2007,If you #invest in my new #film I will stop asking you to invest in my new film. #concessions #crime #despair #shortsightedness #celebrities,sadness
2008,Trying to book holiday flights on @user website is becoming a,anger
2009,Home is where the heart lies ! Love my little island but my birth city just ain't acting right &amp; im not feeling too good about it #restless,sadness
2010,The people that call in to POV on KX4 make my night. #hilarious,joy
2011,don't provoke me after letting me down !,anger
2012,Ill say it again. If I was a Black man Id be afraid to leave my house or have a moving violation.\n\n#TerranceCrutcher #truth #sad,sadness
2013,The medicine is burning  me,sadness
2014,"@user ' Want to have a spar?' The prince smiles and reaches for his hilt and his icy eyes keep on Aaron, a playful look in his eyes.",joy
2015,its so unfortunate that after all these years im still struggling with depression smh,sadness
2016,"Holding a grudge on someone will stop your blessings from God ,learn to forgive &amp; forget 🙏🏾",optimism
2017,Throwback to when Khloe Kardashian was a host on The X Factor and she was fucking terrible at it,anger
2018,gloomy weather puts me in the best mood,joy
2019,HUGE CONGRATULATIONS TO NICOLE WINNING BIG BROTHER 18! @user #BB18 sorry not sorry  #bbmichelle,joy
2020,"@user @user What can't you grasp? Besides yr cognitive dissonance, raging away. Each. Incident. Re: LEO-shooting = SEPARATE.",anger
2021,It's sad when your man leaves work a little bit late and your worst fear is 'Oh no!! Did he get stopped by the police?!?! '  #ourworld,sadness
2022,@user awe thanks morgs!!! love u lots girly ❤️😊❤️,joy
2023,One time I saw Rachel from glee tell someone their job was on a pole and I said that in 5th grade to a boy and he look confused,joy
2024,@user \nWho nose where those scent roses went\nTo a spot in the Orient\nMummified\nIn rapeseed oil fried\nEating drinking &amp; merriment.,joy
2025,When your rewatching glee and break down in tears all over again. 😭😢,sadness
2026,Circle K is dead to me. I hate your new slushie machine. #irate #livid,anger
2027,@user I offered @user @user @user gold or silver but they said Nah... #bitcoin #snap,anger
2028,@user it ain't that serious. #HOUvsNE  #igotbetterthingstodotonightthandie,anger
2029,630am meeting Olympic House #10golds24 .  #relentless #neverquit #believe #dreambig #TeamTTO #going4gold,optimism
2030,@user correction 26 ppl. Checked in. Standing at the gate. &amp; Flt 1449 took off without us.,anger
2031,A 'non-permissive environment' is also called a 'battleground' - #MilSpeak #hilarious,joy
2032,I just love it when people make plans for me without actually including me in this process #rage,anger
2033,I get soooo nervous when an actually attractive guy tries to talk to me in person. Like 9/10 I turn him down just from habit 😭,sadness
2034,Cheap pout my brodcast,anger
2035,I can't pull myself out of depression,sadness
2036,🍂🎵☀\n#fall sounds great !\ndream #blues #rock by @user the top album  'One Love'  by hero @user :D,joy
2037,@user I believe that's what you call the fury of the righteous.,anger
2038,#DonKing lion of #black community speaks truth to power of @user insult 'black vote is given away cavalierly...playing by (@TheDemocrats)',anger
2039,@user watching on +1. I would have been straight out of there with the guy who was getting irate! #ExtremeWorld,anger
2040,First day of fall quarter tomorrow.  😰 #nervous #excited #anxious #blargh,joy
2041,@user @user annoyed by the good loving fans of Onision including myself Is really annoyed at how people just are too cheerful.,anger
2042,@user they never posted stuff like this?????\ni mean i was able to scroll over it so it wasnt a big deal but it was,sadness
2043,I wanna kill you and destroy you. I want you died and I want her back. #emo #scene #anger #fuck #die #hatered,anger
2044,Fucking hell. Rush for the damn train also no use. Fucking 4min wait. Still sweating. #rage #smrtruinslives,anger
2045,The cure for anxiety is an intimate relationship with Christ. - 1 John 4:18,optimism
2046,One of my favorite classic cars is the Plymouth fiery.,joy
2047,Will WHU be old bill free by the time the game with Chelsea comes around? 😂 😂 😂\nThat will be lively to say the least\n#AFC,joy
2048,"@user : It's not Fox News, it's Fox Propaganda Network, they're so lost in their lies, that they can't tell the truth, if it hit them in face",anger
2049,My roommate: it's okay that we can't spell because we have autocorrect.  #firstworldprobs,joy
2050,"@user dilemma, blaiming everything on the Bushes, but acting gleeful over their endorsement. #Election2016 #Trump",anger
2051,When you lose somebody close to your heart you lose yourself as well 💔,sadness
2052,#My #blood is so #bitter for satan to test #becouse #cleanse by the #blood of #Jesus christ....#amen.,optimism
2053,@user horrible things,anger
2054,The most important characteristic of leadership is the lack of . #activism #equity #revolution,optimism
2055,Benefit out exhilaration called online backing off: JkUVmvQXY,joy
2056,Fewer and fewer good horror offerings from Hollywood every year. Or have I just gotten too old for this shit?,sadness
2057,@user why does the ticket website never work? Trying to buy Palace tickets and it's impossible and says there's an error,anger
2058,We in our own country are so divided in our approach so how could we fight #terrorism and #pakistani terrorism #MartyrsNotBeggars,sadness
2059,@user @user @user @user @user Using fear to state his views. Not getting the facts before making a serious statement???,anger
2060,whenever i pout i just want Adrian to appear and tell me to stop pouting or else,joy
2061,@user #awful service at your Camden store yesterday. Assistants thought it more important to put clothes on hangers than serve.,anger
2062,@user @user shut up hashtags are cool #offended,anger
2063,The #pessimist complains about the wind; the #optimist expects it to change; the realist adjusts the sails.' - William Arthur Ward\n#IGNITE,optimism
2064,"@user @user Haha.... Actually, after the Doggies I'm barracking for Anyone But GWS! #bitter",anger
2065,@user @user @user  \nGo Jags!!🐆 I think we have a good shot of beating Deep Run tomorrow!,joy
2066,"@user @user On PHP54  and though the Kardashian stuff goes over my head, you're both hilarious, like gleeful little boys 😂😂",joy
2067,@user @user  horrible experience with a company like this #goldmedal #horrible sales person #wrong commitments#wrongproduct,anger
2068,@user @user that's what some rioters are doing,anger
2069,@user @user \nI like your thinking...but sadly no - that's the shed 😢,sadness
2070,Stop tracking back you fucking potato faced cunt errrr infuriating 😠😠😠😠😠  #Rooney #mufc,anger
2071,"Any #entrenepuers, #start ups, #SME's out there looking for proactive #accountancy, #tax and #business advice? We can help. Get in touch.",optimism
2072,@user @user only if YOU will pay for them and YOU will be responsible for them and their doings. #sober #real #blind,joy
2073,For the last 2 years the U.S. has been averaging about 4 terrorist attacks a month. Good debate topic. #Trump #Hillary #terror,anger
2074,Fun pizza night last night with the @user crew. What a gorgeous bunch of newbies ❤️ #lively #exciting 💪🏼,joy
2075,I can't imagine keeping malice with my brothers!! I shudder when I see siblings estranged and all,anger
2076,@user @user My guess is he's just a convenient target for misplaced anger.  What they're really mad at is how they played.,anger
2077,Will give #sleepnumber another chance for customer service. Today's growl is 15+ minutes on hold. Overall bed + service = very unimpressive.,anger
2078,"even if it looks like we are okay,  the reality of that is were actually very worn out and forlorn",sadness
2079,@user no wonder USA is going to shit with such outrage over a simple analogy.,anger
2080,"Anytime @user gets near a mic, someone needs to smack him w a bat. @user  #marblesinmouth",anger
2081,@user #colinkaepernick protests because of the unjust murder of #keithlamontscott in North Carolina #injustice #outrage #speakout,anger
2082,@user @user Italy another round lets not drop our play and take it to them with a big result out there guys #blues,optimism
2083,@user it would be great but what if the card crashes 😱. It's happened to me twice,sadness
2084,@user story of my life. #lost,sadness
2085,@user sadly this sort of poster died by the 90s afaik,sadness
2086,Don't get discouraged when simple minds don't see your vision,optimism
2087,"someone explain female human beings to me, they're depressing me ._.",sadness
2088,"It is important to seek peace, even in the midst of a horrific war #CreateSyria  @user #TalkingPeace #buildingpeace",optimism
2089,Southend players always haunt Man U,anger
2090,"@user @user @user Hey, Jayme! Were your👂👂 burning cuz I was talking about you?😁 Are you going tomorrow?",anger
2091,@user can't stop smiling 😆😆😆,joy
2092,@user @user .....I heard talk something is a miss. He looks weary.,sadness
2093,"I mean, is she supposed to seem joyous when she's talking Rodrigo Duterte, ISIS, the American economy, etc.? Think about what you're saying.",anger
2094,"@user @user No offense but the only way this makes sense is if you work for the magazine. Otherwise,who are you apologizing 4",anger
2095,don't put famous dex in a tweet with breezy lol chris is that guy dex a bitch lmao n music ass,anger
2096,My anger is boiling over.,anger
2097,if we let that in id be fuming poor keeping,anger
2098,pressure does burst pipes 😭,sadness
2099,@user listening to these politicians is making me so #angry I'm so fucking tired of political speak by career politicians @user,anger
2100,Vincent looking super lively boy... Hattrick perhaps lol,joy
2101,#Azerbaijan #Baku Azerbaijan to prevent another Armenian provocation in Russia,anger
2102,@user which was worse than expected and hilarious too. no one will even remember.,joy
2103,Height of irritation when a person makes a hilarious chusssss.... Plz die....😬😬,anger
2104,"If I were assured of your eventual destruction I would, in the interests of the public, cheerfully accept my own.' Sherlock Holmes",optimism
2105,I'm scared that my coworkers are going to submit me to one of those 'wardrobe makeover' shows. #fear #fashion,sadness
2106,@user 'I didn't see them???' huff.,sadness
2107,@user horrible service. EWR. Not a cloud in the sky. Normal departure at 10am now leaving at 5pm. Crappy #UnitedAirlines,anger
2108,"@user bows out for the moment. Rather than sulk, I'm going to @user for an opinion from the guys studying #Oligodendroglioma. ✌️&amp; ❤️ &amp; 🍩's",joy
2109,@user This will haunt my dreams. @user,sadness
2110,"@user just curious as to what you mean. No rush, no animosity, no disdain.",sadness
2111,"@user *peers down at you, eyes crinkling with mirth and affection* I do love ye so, my bonnie Belle.",joy
2112,@user nightmare before Christmas,anger
2113,Watch this amazing live.ly broadcast by @user  #musically,joy
2114,@user @user most of Trump supporters have not clue about the meaning of the words they used just like him  #nevertrump,anger
2115,History repeating itself..GAA is our culture how dare anyone think it's ok to discourage any Irish person from attending any match or final,anger
2116,@user this is so absurd I could laugh right now (if I also didn't feel like crying for the future of our country).  #wakeupcall,sadness
2117,I might even be on the verge of depression.,sadness
2118,@user Canada should be a driving force of democracy freedom rights - instead we help #dictator #misogyny #Sharia #Islam #terror #polygamy,anger
2119,@user update may have been the worst mistake of my day #horrible,anger
2120,i is sad,sadness
2121,Val downing a bottle of vodka there to stop her from shaking! #GBBO,joy
2122,"Haven't been here a while, been watching lots of TV. Conclusion #whataloadoftat...if I wasn't depressed before afternoon TV is #grim",sadness
2123,@user name change Uncle Remus Lewis #foh #theydontlikeyoueither #lost #unwoke,sadness
2124,#FF @user @user Keep on #smiling … !,joy
2125,I don't get what point is made when reporting on Charlotte looting @user Why not explore what looting businesses symbolizes #outrage,anger
2126,I have sleep cooties.\nI close my eyes and dream that I'm awake #weary #sleepissues #narcolepsy,sadness
2127,@user I'm frowning at you intensely until you watch plastic memories.,anger
2128,Got to be up in 4 hours to go back to work #cantsleep #excited #nervous,joy
2129,The kid at the pool yelling is about to get a foot up his ass. #shutup #parents #kids,anger
2130,Staff on @user FR1005. Asked for info and told to look online. You get what you pay for. #Ryanair @user #Compensation #awful,anger
2131,@user yea because forcing 5 turnovers and holding a pretty good offense to 7 points is concerning.....oh wait. NO!!,anger
2132,"@user I'm feeling the exact same way. Also I read this in Akon's voice, it provided me with a hearty chuckle",joy
2133,"@user the bantz are absolutely top notch, inconsolable I was when I realised",joy
2134,guys irritate me,anger
2135,Don't faint. New Cisco IOS vulnerabilities were announced yet again. What would be shocking? If they’re patched this week by users.,sadness
2136,"@user Mustard gas = hostile work environment, not #terrorism; call #OSHA not #military",anger
2137,"@user @user It's our job, the job of people who r still sane,still ok in life, to help the lost to find themselves &amp; love eachother",joy
2138,Tremor!!!\n,joy
2139,Wrinkles should merely hide where frown have been.  - Mark Twain,optimism
2140,"@user @user @user @user Yep, Owen Garriott told me it was ghastly. None of his peeps ever had it :)",sadness
2141,@user thanks gen!! Love you miss you happy birthday natong duha 💘💘,joy
