id,sentence1,label
4978,I never smile and I hate to brag but I can say 'cheese' without smiling too,not-hate
4979,"#Buildthatwall #Deportthemall @user More Needless Deaths at the Hands of an Illegal Alien, and an Oregon Ballot Initiative",hate
4980,Note saying'what do you mean I dont need ID EVERYONE knows who I am' makes you look like an a%€hole #relaxthereDListcelebrity #humbleclearly,not-hate
4981,#Immigration #IllegalAliens #BorderSecurity #BorderPatrol #MigrantsHow noble of #JohnLegend to stand up against the evil #Republicans...,hate
4982,Most women that Know me just said 'now eric you Know you dont have no inner hoe' 😂 im 2 much of a gentleman but i know my hoe is deep down,hate
4983,#FuckISIS xD Check out The Super Patriotic Dating Simulator by Immigrant Father Studios on @user,not-hate
4984,@user Do people laugh at this stupid woman & her crazy hats in the U.S? We're finding it hysterical here in the U.K.,hate
4985,Illegal Alien Killed Mother Of Two In Drunken Crash via @user @user When is it enough?How many more have to die before you do your job?#BuildTheWall #EndDaca #NoAmnesty #BanSanctuaryCities#KeepAmericansSafe,hate
4986,@user Turkey forget it you cant even keep your word when you agree to take migrants back never mind the responsibility of the EU shame,not-hate
4987,@user @user Ok bitch stfu now get over it suck a dick ride a dick choke on a dick and die,hate
4988,@user Stfu bitch you don't like me get outta here punk hoe you just bored,hate
4989,I like to fuck meme makers and never talk to them again just so I can see the angry sub posts... I'm an asshole like that,not-hate
4990,5 Tunisians try to rape Lampedusa woman (3) #news #show #technology #sport #economy #cinema #football #world,not-hate
4991,EU to migrants: Go home and stay home,hate
4992,"Estrella Sanchez, formerly detained immigrant says, We still have so many detained. Ppl are coming here to better themselves or fleeing violence, to work, and they’re being detained just for that. #AbolishICE #ShutDownACDC #InsideAtlantasImmigrantCages",not-hate
4993,Fuck slut for @user 'daddy' Laughs. Slut cunt,hate
4994,bitch if jongin wants to give sehun a forehead kiss he will deadass tiptoe and kiss him you think a little height difference will stop him?,hate
4995,"If the U.S. wants to brain drain the entire planet and get the best and brightest here like we did at the outset of WWII then anyone with an I.Q. above 120 should be fast tracked and given a stipend. Lets get all the geniuses over here. And the refugees, we have tons of space",not-hate
4996,@user had every right to shutdown Central American Minors Program those kids are not refugees has nothng to do with Race Just Another Illegal Obama Program Ended #Trump #MAGA #RedNationRising #ImmigrationReform - via @user,hate
4997,"Max Mosely son of Fascist Leader Sir Oswald Mosely   Firstly, seems common practice to get knighted for being a Fascist in Britain  Second, he’s given an awful lot of funding to Tom Watson",not-hate
4998,everyone that ever said anything bad about mark can honestly choke my mf boy just rapped AND sang in his OWN SELF PRODUCED SONG and you know what? it was FUCKING AMAZING nothing but respect for my president,not-hate
4999,"bitch if you dont shut the fuck up and stop acting like the us isnt responsible for the repressive and brutal society that became afghanistan - theres pics of my gma in miniskirts in the 70s in iran, another country destabilized and vilified to drive american profit",hate
5000,"Yes, please! #ClosetheLoopholes#MandateEVerify#endVisaLottery#EndChainMigration",hate
5001,"#BuildTheWall #EndChainMigration CALL, TWEET, EMAIL your representatives TODAY! Say you are willing to support a government shutdown or whatever it takes to SECURE OUR BORDERS!Let those elitists and RINOs know who is in charge!",hate
5002,Whenever I see a beautiful woman all I can think is how fun it'd be to beat her half to death and rape to pieces,hate
5003,This is how you support women. 'Not all men' doesn't cut it. Be better.,not-hate
5004,@user I have an idea. #BuildThatWall Detention centers would be reduced dramatically if not eliminated. Problem solved.,hate
5005,Never a Doubt that Our FOUNDERS saw the Writing on the Wall when they REVOLTED Against The British #UK Supports the muslim Global Caliphate* Christian Refugees NOT WELCOME*,hate
5006,When you finally catch the mutha fucka getting all your favorite IG accounts deleted,not-hate
5007,Colorado: Deportation of Muslim migrant who tried to kill cop was halted by court ruling @user @user @user,not-hate
5008,Dems cards are being shown on Abolish ICE campaign. ICE should get temporary officers to accompany census takers and start deportation. DACA has to end. #nodaca #BuildTheWall #deport,hate
5009,When you know it's time to give up on that New Years resolution and stop going to the gym,not-hate
5010,@user @user You a hoe if there's other bitches,hate
5011,When you're chillin and the Thai food kicks in,not-hate
5012,"No, “not all men” are like Harvey Weinstein – but apparently the left wants you to think so",not-hate
5013,retweet to end womens suffrage,hate
5014,"Spain: still welcoming rescued migrants, but no more special concessions",not-hate
5015,@user do yoy want us put back down to div 3 again over this you utter wankstain kunt,not-hate
5016,UPDATE #Burundi-an refugees in Tanzania live in fear of being put in harm’s way if they are repatriated to Burundi.,not-hate
5017,"Germany: 1/3 of the muslim refugees in Germany think, that the Scharia is better than the German law. They like to fight for their muslim believe.",not-hate
5018,Coming soon to a town near you...  #sendthemback,not-hate
5019,Ciitizens Alert Tell  @user  @user Dems #Democrats to F ThemSelves  Not Allowing Illegals to take Our Votes and Our Tax Dollars Report All  Illegals #Trump #MAGA #RedNationRising #Immigration I love @user #WalkAway ! #WalkAwayFromDemocrats,hate
5020,I wouldn't be talking to you if I just wanted to be friends. #WomenSuck,hate
5021,"The population of Africa grow rapidly. It would impossible to give them home in Europe. The refugees want only to go into socialwelfare countries, like Germany, Sweden and Austria. If EU open the borders soon for all, Europe will collapse. (end of Dublin)",not-hate
5022,Trump signs memo ending 'catch and release' immigration policyhttps://t.co/QAULHavY6X#AboutTime#StopTheInvasion,not-hate
5023,@user & @user must feel so proud.  Illegal Immigrant Philly Refused To Hand Over To The Feds Raped A Child #BanSanctuaryCities #MakeAmericaSafeAgain #DeportIllegals #BuildTheWall #WakeUpAmerica #AmericaFirst #StopTheI,hate
5024,"#ICE imprisoning #immigrant children was a business plan, to make #GEOGroup income. GEO group is a For Profit Prison system company that is a publically held company. It lists under $GEO  Is that legal?  cc @user @user @user @user @user",not-hate
5025,"[NEW POST]Merkel promised the German people that she would not just hand Greeks money as she does with the refugee, no, she would make them pay dearly for allowing Goldman Sachs to structure deals to get them in the Eurozone. Indeed, she has kept her word",not-hate
5026,30 seconds after you're done fucking the attitude out of her,hate
5027,@user These people are hysterical. It's like a commercial for why men should never marry. These women are totally nuts.,hate
5028,"Poor kid. Someone wise must have told him, ""When the world gives you lemons, make lemonade."" He listened. His lemonade should now be offered with ICE in abundance. #BuildTheWall #SendThemBack",not-hate
5029,How much RAM do you need? It’s probably less than you think #graphicdesign,not-hate
5030,When your leg cramps up while you're fuckin,not-hate
5031,Tell you one thing-- I've seen more'n enough dick and balls tonight to last me a lifetime.,not-hate
5032,@user Hillary Harvey Weinstein Clinton. One was raping vulnerable woman and the old bitch was planning to rape America.,hate
5033,U.N. starts registering Rohingya refugees in Bangladesh,not-hate
5034,"There is in fact an #immigrant crisis in Canada and it is the xenophobic, inhumane &amp; blind world view spawned by the @user Canadians need to come together to fight off these forces and maintain a well-deserved reputation for humanity.",not-hate
5035,@user The system will use what you give it. OS is designed to keep things in RAM instead of paging them out.,not-hate
5036,@user Rubbing Her Cunt With Her Panties Down Is Such A Pleasure To Watch And Perv At ♥️ This Woman Is A Bea…,not-hate
5037,@user I though in a free country you could worship whoever you want too? Isnt america the home of the free? You're a cunt,not-hate
5038,Lifers wouldn't rape this sour faced cunt,hate
5039,How incompetent was Obama doesnt know were wall goes on the border not around. #BuildThatWall #BuildTheWall #obamalegacy #obamalibrary,hate
5040,#StopTheInvasion,hate
5041,"Don't fix yo mouth to say whatchu gone do, I told that hoe bitch u know ion play that!",hate
5042,@user @user @user the stupidity of liberal women is relentless! Please stay in your perverted hole LA,hate
5043,"""Corey Lewandowski""  I am sure Liberals wont be upset that these Illegals Killed U.S Citizens  Separatng their familes Illegal immigrant charged with killing two Miami women, dumping bodies on street #FoxNews",hate
5044,Yes they did,not-hate
5045,Flirting 2016 Me- ma'am can you pull your pants down please? Her- umm excuse me?! Me- I believe there may be a Pokemon in your vagina,hate
5046,International migration from sub-Saharan Africa has grown dramatically since 2010,not-hate
5047,It's very weird to me how I can be so in love with myself and just as disgusted with myself at the same time,not-hate
5048,What's worse than a girl who gives rough handjobs? A feminist.,hate
5049,@user 50k refugees would be the lowest refugee goal EVER. PLEASE help #MemphisWelcomesRefugees #RefugeesWelcome #GreaterAs1,not-hate
5050,Stop the spread of #misandry. Fight for men's rights today! #OWS #tcot #tlot #AskTheHEEL #WomenAgainstFeminism,not-hate
5051,"#ICYMI: Young immigrant Dennis Rivera detailed his two-month ICE detention after his high school’s police force turned him over to sheriff’s deputies, who then turned him over to ICE.",not-hate
5052,You are so hot but you're a bitch so that cancels out your hotness! #WomenSuck,hate
5053,If ye don't skank abit of bass hunter you're a cunt and should block me x,not-hate
5054,So only women can experience sexism? I call BS! #feminismiscancer #EqualityforAll #MAGA,not-hate
5055,"Do elections really matter when US sportsmen still protesting racism at home.Actually, Native Americans home.Move back to where your great great great great grandfather came from.And see if there are refugees shelters there, like Hollywood's homeless tents.It's beautiful!",not-hate
5056,"Putting #Bangladesh on notice: ""If Bangladesh starts moving refugees to Bhasan Char against their will, the new story of the #refugee crisis will not be what #Myanmar has done, but rather what [Bangladesh] is doing"" @user #Rohingya #UNHCR #Burma #BhasanChar",not-hate
5057,@user What about the MILLIONS of women in middle east getting stoned and executed for BEING raped?? fucking dumb cunt!,not-hate
5058,Kevin’s name in my phone is Skank ass bitch as a joke but it feels true,not-hate
5059,@user #Democrats and Liberals are Lying About Illegal #immigration   Its time we take back our Country  #SendThemBack  #IndepenceDay Happy 4th of Juluy #FourthofJuly Happy Birthday America God Bless America #Trump #MAGA #RedNationRising,hate
5060,"@user Would you deport the EU migrants what are living off the state? i,e the Romanians. Why should I work and pay for them? They trash our cities and treat our country like shit! At least Trump spoke up about peoples genuine concerns",hate
5061,@user @user @user I don't feel fantastic to see them in this position..Do they speak up when rape and assault on women takes place..When men from their own party rape women.. What's the use of holding that position if u can't speak for women.. Cunning politicians..Only power matters to them,not-hate
5062,Mathematicians know best (women have your man translate these symbols for you if you're confused) #YesAllMen,hate
5063,@user One man one vote right?Yet here we have one man assuming he can demand the importation of millions of non citizens for  HIS agenda.He should be allowed a say on ONE migrant at most.  And be personally and directly responsible for everythin,hate
5064,"If your dick game is strong, she'll let you get away with anything as long as you're honest with her",not-hate
5065,James Toback: Anyone who says he lured women with film roles is “a lying cocksucker or cunt”,not-hate
5066,Ik that bitch was a hoe jus tried to change her but these hoes wana be hoes,hate
5067,Roster reconfiguration season is coming up,not-hate
5068,"@user Dont forget: in event of a woman accusing men of rape;under sharia you just dig a hole, tie her hands, put her in hole, stone her to death",hate
5069,"Italy tells France to shove it, will not take in any Muslim ‘˜refugees’ - Free Speech Time - @user",hate
5070,"If your girlfriend doesn't like that bitch, you don't talk to that bitch.",hate
5071,Syrian refugee attacks girls at West Edmonton Mall pool — and CBC treats him as the victim (Full monologue),not-hate
5072,I've heard people yelling #BuildThatWall but I'm one of many out yelling them to #BuildThatBridge. That's right fuck a wall we need to bridge gaps not make them.,hate
5073,Urban refugees in South-East Asia:https://t.co/Y21JKNWG6R,not-hate
5074,The woman who accused Nelly of rape last weekend is dropping her case. Should he get a public apology?,not-hate
5075,Bad girls get spankings,hate
5076,@user Time to start firing Judges who dont detain Immigrants so @user can deport !  If he was detain and not given a bond that Citizen would be alive !,hate
5077,Ladies want a task for your to do list today? quit talkin to scared lil bitch ass dudes... Some of y'all need to respect yourself enough to tell them to figure shit out & either man up or stfu. Real women ain't got time for that shit! #realtalk -Cardi B,hate
5078,@user @user BUT. I would bet you're not looking for facts.  That's why you obfuscate.President Trump at NATO: 'Immigration is taking over Europe'https://t.co/L8Kk9bM0TuThere is more.  And you know it.,hate
5079,We dont want ppl from 3rd world shithole countries living here. .we have enough problems of our own #StopImmigration entirely. #deport them all.. #MAGA #KeepAmericaGreat #BUILDTHEWALL #GOP,hate
5080,@user She probably was using it already before she took it stupid bitch.,hate
5081,New York politician calls for jail time for Trump officials who separated immigrant families,not-hate
5082,"Asked Jacob why he was such a whore when we split up, & he said 'to piss you off & it worked' bitch you thot 😂",not-hate
5083,When I come across random men's accounts that have me blocked,not-hate
5084,@user @user Senator Should #Trump do the same thing as Obama an give them to Child Trafficers with no DNA test and no immigration status check just give them to criminals is that your stance?https://t.co/mZSh2EKaF1,hate
5085,I guess the Koch brothers funded racist Tea Party marches are no longer needed! Republicans ruin the economy &amp; press Democrats to fix the economy! Obama was OBSTRUCTED by Republicans! No help! #SendThemHome! #DontBooVOTE,not-hate
5086,The feds say 127 migrant parents waived reunification rights. But some say they were coerced or confused.,not-hate
5087,"@user But if the shoe was on the other foot, we'd know who would be the most hysterical woman in the room.",hate
5088,"D: DID THAT GUY JUST NOW FLIRT WITH YOU L: No, wait, it's not what you think D. I WON'T HESITATE; BITCH *shoots down the innocent fanboy*",hate
5089,@user touché! #MaleDominance,not-hate
5090,So isn't asylum because it's not safe where you are from? If I were still a German citizen I'd be furious. Allah must be laughing all the way to the bank. Nice of #merkel to fulfill he father Adolf's wish of using the Muslims to disrupt the world order.,not-hate
5091,@user YES YOU DO GO TO BED HOE,hate
5092,"@user For God sake,don't put India to danger by unchecked Appeasement of ur special community,illegal migrants.NATION is supreme",hate
5093,@user Sexism goes both ways. some advice: stop whining and use your man's money for things other than mini skirts #YesAllMen,hate
5094,@user @user I cant believe you havent blocked that slimy skank yet,not-hate
5095,@user r doing wonderfully well dividing the nation when will u learn to treat ur own people the same as migrants no houses for them,hate
5096,@user You speak with a Mueller yet you racist skank! #trumpRussia #WrongSideOfTheLaw,not-hate
5097,"Not all men? True. But you wouldn't play Russian roulette either, but you're asking women to do exactly that. Trust has to be earned. #MeToo",not-hate
5098,And Moses said to the people 'Bitches Be Crazy.' ~Romans 10:13~,not-hate
5099,It must be amazing to be me,not-hate
5100,#MS13 #Illegals #SecureOurBorder #BorderPatrol #Migrants #CartelsIt is easy for those who are NOT on the front line of #IllegalImmigration to be magnanimous and...,not-hate
5101,Did this woman and child drown because the EU-backed Libyan coastguard scuttled their boat after they refused to return to Libya with a coastguard that returns all intercepted refugees and migrants to inhumane detention centers? @user,not-hate
5102,RT @user When it's Friday &; you're feeling kinda Thugish💂🏼,not-hate
5103,keyshia ka'whore is a bird. gucci shoulda gave that bitch back to yo gotti,hate
5104,y am i the nastiest skank bitch ever to live i wanna DIE,not-hate
5105,Vote for question 69. All girls must use birth control. I'm sick of wearing a rubber! #WomenSuck,hate
5106,@user Like shooting in a pressurised cabin. Don’t know we’re it’ll end up. I’d suggest you run a train on some slag indoors.,not-hate
5107,"This is awesome! We are also trying to help refugees share their stories, through our new podcast.",not-hate
5108,How did the medical community come up with the term 'PMS'? 'Mad Cow Disease' was already taken.,not-hate
5109,"Receiving migrants is road to hell, says Czech PM",hate
5110,Shit the dick make you smoke lmao,not-hate
5111,"...wait for it...guess what? They’re Native Americans !! You know, the people who lived here waaaayyy before ur white-ass ancestors colonized the country. So if anyone’s an immigrant, it’s you hun 😊😊😊😊😊😊😊😊",not-hate
5112,#BuildTheWall from the Pacific Ocean to the Gulf of Mexico - #Deport all illegals and their families - #NoDACA #NoAmnesty - #ProudAmerica #AmericaFirst #VoteRed,hate
5113,@user account has been withheld in France based on local law(s). Learn more.,not-hate
5114,Only places my wife can drive are to restaurants and grocery stores,hate
5115,stfu bitch,hate
5116,When you get to the liquor store with 2 minutes till closing and they're locking the door,not-hate
5117,RT @user Pls shut the fuck up bitch,hate
5118,Series of killings in refugee camps spark fear among members of the displaced #Rohingya Muslims and aid workers #ucanews #thereforthevoiceless #refugees #Bangladesh @user @user @user @user @user @user @user,not-hate
5119,They also attack the stat that 1 Aussie woman a week is killed by her partner. They swat it away in the biggest #notallmen ways.,not-hate
5120,Life's too short to be giving people second chances,not-hate
5121,@user WHAT YOU SAY BITCH NIGGA HOE?,hate
5122,Yet another fame hungry whore Natasha Prince. More bullshit claims to give her tv time. Pathetic slut. Hope shes sent to jail #LockHerUp,hate
5123,Illegal Immigration and Lax Border Controls are The Epicenter of TheÂ UniParty‘¦.,not-hate
5124,Spain creates its first refugee camp near San Roque to home migrants,not-hate
5125,* Spain ðŸ‡ªðŸ‡¸ Socialist PM Pedro Sanchez in panic mode as aggressive male migrants overwhelm Spain.  What did he expect?  #v4 #visegrad,hate
5126,"""@ajamubaraka Never mind the contempt that the DNC has for its base, giving the nomination to Hillary instead of Bernie, and the contempt Hillary has for the masses calling them """"deplorable"""" and claiming women are stupid and voted how their husbands told t""",hate
5127,Ain't with that bopping shit bitch and you know,hate
5128,@user @user You are a skank,hate
5129,Stop totaling cars and get back to the kitchen #WomenSuck,hate
5130,When your friend offers to help spice up your relationship out of the blue,not-hate
5131,When you're almost 30 and have run out of options...,not-hate
5132,PALLYWOOD* IN THE AEGEAN? Caught in the act: Film crew staging fake Muslim migrant drownings at sea on the Greek island of Crete via @user Fake news...,not-hate
5133,"@user They won't be able to , all planes will be grounded, our ports will be shut down and in any case they will have to apply for visas, which Barnier will refuse , unless they are granted refugee status and that will take years.",not-hate
5134,Ofcourse she does not. A woman who can laugh at a teen rape victim can't not have any values in my eyes. She can go…,not-hate
5135,"I expected to feel good at the end of my stay here in Athens working with refugees, but I don’t.   I feel like shit that my own people are here suffering and I get to go back to my family and home.",not-hate
5136,@user Send them all back! #NoMoreRefugees,hate
5137,When you wake up and the random didn't sneak out in the middle of the night,not-hate
5138,What's the difference between a blonde and a washing machine? A washing machine won't follow you around all day after you drop a load in it,hate
5139,If you've never choked on a dick have you really ever had sex?,not-hate
5140,Which means it's six years since I cried in @user watching it on the treadmill 😂,not-hate
5141,fuckin butch ass cunt motherfucker bitch lick my foot,hate
5142,"Democratic PATRIOTS pls call your representatives and demand #Kavanaugh be confirmed, esp if up for re-election. .@PressSec .@realDonaldTrump .@GenFlynn #SaturdayMotivation #USOpen2018 .@reba .@katyperry .@johnrich #MAGA #BuildThatWall #RedNationRising #WalkAway",hate
5143,"#Burundi—In opening the August parliamentary session, Pascal Nyabenda (de facto Speaker) said that many foreign delegations have been visiting Burundi which is a proof that there is peace &amp; security; therefore all refugees should return to Burundi.ðŸ™ˆðŸ™ˆ A fallacious argument!",not-hate
5144,Sit on my face and water board me with your vagina,hate
5145,"He cheated on you? That's nice. Now go sit in the corner, drink your lemonade and cry, bitch",hate
5146,@user @user @user @user @user “Brutal & shaming”? Tad hysterical don’t you think?,not-hate
5147,Watch: Muslim immigrant in Italy stopped his car on a highway to pray to Allah - Free Speech Time - @user,not-hate
5148,Immigrants restrained during deportation 'with little justification',hate
5149,As a survivor of rape you have inspired me to be better and to do better. Thank you for all that you do for survivors. #WOCAffirmation,not-hate
5150,@user i've seen this skank thot basic bitch IG trash before. Her videos are the worst. Such a prostitute,hate
5151,"RT @user If you're a girl and don't make me food when I ask/tell, there's a good chance I might just hit you #MaleDominance",hate
5152,When you finally catch that cunt that's been leaving '😍' under baes pics,not-hate
5153,"""I felt this word [refugee] is really heavy.""A conversation between @user and UNHCR Goodwill Ambassador @user Watch the full version:",not-hate
5154,@user they give you a gun USE THE GUN TO SPOOK THE SPOOKERS WITH LEAD TO THE DICK,not-hate
5155,"@user The US (nor Canada) is not ""a nation of immigrants."" That's a myth Liberals use to justify anyone wanting to enter the US illegally. Arrogant immigrant Liberals like you have a sense of entitlement and believe you have a right to live in t",hate
5156,"@user YOU ALWAYS HAVE MY DICK. ONCE YOU START USING MINE AND YOU WILL NEVER FEEL YOU PUSSY IS EMPTY AND ONCE YOUR PUSSY STARTS TASTING MY DICK IT WILL NOT ACCEPT OTHER DICK, IT WILL DIE TO HAVE MINE ALL THE TIME. FUCK U BABY",hate
5157,@user @user @user @user @user @user Build Wall/EndDACA/End Sanctuary Cities/End Chain Migration/Pass Raise Act/Enact E-Verify/Enforce Travel Ban/Require Photo ID To Vote/Stop Lottery Immigration/WE ARE IN FIGHT 4 HEART & SOUL OF USA/VOTE,hate
5158,@user there is only one true question the Uk wants will immigration be stopped who ever promises this will win the uk vote,hate
5159,@user I think what he’s trying to say is that not all men are shit. Females started that stupid ass trend and it’s annoying tbh,not-hate
5160,$90 Million In Welfare Payments: Justin Trudeau's Border Crisis via @user  Please pray for Michelle Rempel TODAY.  Trudeau has spent 500 million Canadian Tax payer's dollars on illegal immigration with no plan to close the loophole,hate
5161,"""I feel for refugees coming to this country - there are so many hurdles put in their way.  People do not appreciate how difficult it must be and do not see the individuals behind the headlines and bad press"" #AmazingSupporters 7/",not-hate
5162,Please be sure to share this widely with #MAGA #MakeAmericaGreatAgain #MAGA2020 #tcot #DrainTheDeepState #DrainTheSwamp #BuildThatWall #Deplorables @user @user #totallyrealnews,hate
5163,"Stop trying to please everyone, you're not my cock... Please yourself",not-hate
5164,"@user @user @user Thanks to President Trump, There are more Jobs than People. Good workers are being rewarded. PS open Borders mean Lower wages for American Citizens. #BuildThatWall",hate
5165,@user Funny. The hysterical Kamala moves into the lead for Most hysterical woman. #AnnCoulter,hate
5166,"@user @user No, millions of Americans have lost jobs to illegal immigrants for 3 reasons...they work for less, often for cash and are more reliable. Sought out by employers. Asylum seekers are trying to excape violence, want to assim",hate
5167,"@user @user De ETA (asesinos) hablamos despues de Franco, Manada, CataluÃ±a, migrantes.",not-hate
5168,"In New Orleans, .pPresenting results on immigrants and civic engagement project @user @user",not-hate
5169,When you're chillin and the Taco Bell hits you,not-hate
5170,Having a baby in the US is dangerous and expensive as fuck. If I werent an immigrant myself I’d look into giving birth abroad just for better care lnao,not-hate
5171,When someone announces they're unfollowing,not-hate
5172,@user @user wait are you saying that the canine birth canal is not a puppy sized hole in the mother's belly?,not-hate
5173,@user We say this all the time. You should try to come to one of meetings brother. Thanks for the support #maledominance,not-hate
5174,The lying continues. Refugees pose no threat to 'Law &amp; Order'. The president's crimes and the inhumane actions of #ICE officers remain the focus of the American people. #AbolishICE #ImmigrantChildren #MuellerInvestigation #Impeach45 #Election2018 @user @user @user,not-hate
5175,If you only knew what your name is in my phone. 😈,not-hate
5176,When your girl's accusing you of cheating so you let your side bitch listen,hate
5177,@user Join the Patriots & order a laser engraved brick to help #BuildThatWall today @,hate
5178,@user what a fucking cunt this slut is also I don’t want this to endddd pleaseeeee when is Tuesday gonnaaaaa…,hate
5179,"Confessions of a mother fucking bitch!I keep checking the cooker, switches and front door like Craig off corrienation street!I cant stop eating Im going to a hole full of depression! HELP ME",not-hate
5180,These awful men calling this Black woman all the words they always use against women to mean 'hysterical' is making…,not-hate
5181,@user @user Stop embarrass Media Women -u r media WHORE! @user @user @user @user @user,hate
5182,"That reign bitch is hot as fuck, why am I being attacked by beautiful women",hate
5183,Nicola sturgeon wont put a cap on immigration really what about ur own people don't you learn anything Nicola u did offer that to ur scots,hate
5184,"Women are rejecting #feminism, but are not actively supporting men's rights. Why???http://t.co/PHmGsEcKLA",not-hate
5185,"@user @user Ps - Andy, I’ll meet you at the Ram in town for the Rams game today. Really excited for this one!",not-hate
5186,Illegal Aliens Who Murdered Man In North Carolina Captured via @user #KeepAmericansSafe#EndDACA #DeportThemAll #DeathPenalty,hate
5187,#BBC Presenter Loses #EU Immigration Debate With Hungarian Politician via @user,not-hate
5188,"""Dignity and Humanity are not a function of geography or nationality.And your worth is not based on where you breathe in this world."" — @user Ann as she raises her voice for refugees who are rebuilding their lives in our communities. âž",not-hate
5189,Trump moving to strip Palestinians of refugee status: report Nice... now will all be going to Europe... Israel’s wet dream...https://t.co/2BbkaBhOMh,not-hate
5190,"'He crying cuz this pussy so good' First of all my Niners set an NFL losing record with 5 games under 3 points to win, insensitive hoe",not-hate
5191,@user Thank God Trump won!!!#MAGA #AMERICAFIRST#BuildTheWall #NoDACA #NoChainImmigration #NoAnchorBabies #NoSanctuaryCities #NoSanctuaryStates #TermLimits#DrainTheSwamp #GodBlessAmerica #GodBlessOurPOTUS#Trump2020,hate
5192,"Complete disgust. #Democrats this is on you. #IllegalAliens are invaders, race regardless #deathpenalty",hate
5193,"@user Go away skank. Go back to Pluto, or wherever in hell you came from. #AlertTheDayCareStaff #FlushTheToilet",hate
5194,My bitch of a sister really be tripping over $12 dumb ass hoe. Got me fucked up,hate
5195,@user Hateful bully bitch you are,hate
5196,@user @user Shut the fuck up you fucking pussy ass bitch I hope your country gets bombed the fuck up,not-hate
5197,@user And enough women make false rape accusations against men for us not to trust you.,hate
5198,Glaswegians rally to protest against ‘˜mass eviction’ of refugees by Serco,not-hate
5199,"22 years ago next month, @user killed hundreds of defenseless refugees. Nkurunziza returns there to sign his constitution. #Burundihttps://t.co/nxFAmjEV9H",not-hate
5200,Why should people here illegally be counted and represented? Send them home and build the wall.#ncpol #BuildThatWall,hate
5201,Go away Obama. You pussy,not-hate
5202,Don't text these hoes... If you're doing your job right they'll text you when you're needed,not-hate
5203,"The first sexual attack against a woman happened in Hungary. The criminal is a ""legal"" afghan rapefugee. This is how Orban protects us.",hate
5204,Apparently 'oh you're just fat' isn't an appropriate follow up when you ask someone if they're pregnant and they say no,hate
5205,These dudes out here sending dick pics to anyone... Y'all dumb AF... I ain't sendin shit without a pussy pic first... Insurance if you will,hate
5206,Tell him no one cares what the American people think at this point.,not-hate
5207,"@user I gotta say though, the how I will change tag is better than 'not all men'. Like fucking duh, then it's not to you lol",not-hate
5208,— I’m fckin dead @user 😹💀 I fckin miss you hoe slut skank beetch 😘💖🤞🏻,not-hate
5209,What would you do if a girl kicked you in the balls... — Imma cunt punt tf outta hoe 'for no reason',hate
5210,@user Must deport all illegal migrants. India already reeling under constant threat of Muslim Radicals.Curb population,hate
5211,@user hey fuck you cunt #cyberbullied,hate
5212,"If I judge pussy by what it looks like, does that make me a pussiest? 🤔",not-hate
5213,Pope Francis criticizes policy of migrant family separation via @user      Stick to religion Mr. Red Pope...,not-hate
5214,America needs to create laws that REVOKE citizenship from legal immigrants who break laws. We need to restore the demographics of America.,hate
5215,Ukrainian labor migrants in Poland transfer home record sum over three months,not-hate
5216,#FAKENEWS @user lied to Anericans about Illegal Immigrants because Illegal Aliens Come First the #Democrats Platform  #WalkAway #HappyBirthdayAmerica #Trump #MAGA #RedNationRising @user,hate
5217,@user @user OMG it's on the Immigration web site if they  break the law they get deported so why can't the police just hand them over to immigration no wonder there is so much crime,hate
5218,Maybe most women generally get along with each other really well because we don't have to deal with weird ass bitch…,hate
5219,"@user @user Immigration in a picturehttps://t.co/bNRq7N7Oj3Diversity is the process whereby your nations are sought to be handed away to people who don't want it to be what it once was, by people who didn't help to make it what it is",hate
5220,When i was 17 a woman who i thought was my friend aranged for a 30yo man to rape me.. #MeToo,not-hate
5221,[WATCH] German Evangelical Church president on Malta visit to support NGO's migrant missions,not-hate
5222,"@user Every penny that comes into our grants account will go directly to asylum seekers and refugees, that will not change, but if we don't have enough reserves we will suspend the programme, possibly restrict criteria even further and/or save funds f",not-hate
5223,"Read RCUSA's Report Card for the month of June. We're 20,000 refugees behind schedule and only 3 months remain in the Fiscal Year 2018",not-hate
5224,@user @user Here’s a genius idea : suggest that not all men are rapists and that not only women get raped?,not-hate
5225,"@user Pl don't play Vote Bank politics. Support centre in pushing out illegal migrants.After AAP coming to power,Delhi a SLUM",hate
5226,I hate it when waitresses call me 'sir'... Like yeah bitch that's what I wanted with my lunch... A hard fuckin dick,hate
5227,These are the stakes. This is what's happening to immigrants who Trump is targeting.   It is not an exaggeration to say that Trump's detention and deportation machine is a life-or-death issue for immigrant families.   #FamiliesBelongTogether,not-hate
5228,"S-Shut the fuck up bitch> He pinches the bridge of his nose > His ears fold back in pure embarrassment, this just keeps getting better and better.",not-hate
5229,OrbÃ¡n: Merkel is ‘˜not in charge’ of Hungary’s refugee policy,not-hate
5230,"In case you don't see it, Common Core, Islamic migration, refugees needed to fill low-paying jobs, etc. all part...",not-hate
5231,@user So now the word hysterical is a completely sexist term? So let's get this straight nobody can say the word monkey anymore when they are describing anyting and the word hysterical can no longer be used to describe a hysterical woman?,not-hate
5232,Jumping from guy to guy isn't funny or cute. It's mean. Men are human beings not pieces of meat and we deserve respect #WomenSuck,hate
5233,"Bravo, @user And by the way: I am also an immigrant, and so is my wife, and both my in-laws. When you are saying immigrants do not deserve anything, you are talking about me.",not-hate
