id,sentence1,label
1426,@user regarding what the PSU president does,non_irony
1427,Please dont fuck with me when I first wake up a morning person!,non_irony
1428,It's beginning to look a lot like Christmas! #timetodecorate #tistheseason,non_irony
1429,Oh how I love this,irony
1430,Don't forget to join @user for #Steak Night tonight starting at 4pm! #nyc #food #foodie,non_irony
1431,"It's hot, it's humid & you're wearing uggs. Wow. Nice style!",irony
1432,It will be impossible for me to be late if I start to dress up right now. #studing #university #lazy,irony
1433,Yet another angry #Bluehand moron blocks me after just one tweet :-p,irony
1434,"Company profile NOT TWINS VENTURES, LLC -   #TWINS #VENTURES, #LLC",non_irony
1435,Ooh! Someone knows how to click the 'Unfollow' button. I'm impressed!  #beforeCoffee,irony
1436,A tiring selfiee!!but yet looks #freshh :P Aftr long work!!! I love unii,irony
1437,"Yeah Hastings, Rose, Bird and Beer is a much better 8-11 than Richardson, Zampa, Laughlin and Tait.",irony
1438,The last time I'll get up at 6:30am I'll miss this,irony
1439,2 days off the next two weeks. 3 in the new yr. Love working over xmas.  #needthemoney,irony
1440,@user |My Jambo buddy sees a more Scottish identity emerging for HMFC.|The John Wilson types can travel to Govan.|,irony
1441,"Japan's #Abe #gets #the #mandate #he #wanted #â€"" #but  the #recovery he wanted: Japan's Prime Minister Shinzo...",non_irony
1442,IS IT FRIDAY? *heavy sigh* Nooo. It Is totally Wednesday~! What a MESS. Wait 2 more days.,non_irony
1443,@user haha they were never nice. Guess I'm not cool enough 😔 #sadface,non_irony
1444,Confucius Motivational Quotes FREE ANDROID APP,non_irony
1445,"@user Gonna miss @user @user @user and others, but at least we got Howie Kendrick...  #NotStoked #WTF",irony
1446,Thank you @user for these amazing candles from the new series of @user #atmosphere...,non_irony
1447,The #blackbrunchnyc hashtag got the racists goin up on a Sunday...😒,non_irony
1448,Watch father and not his daughter FUCK #Old+Young #father #and,non_irony
1449,im in some place where the word 'job' means stealing,non_irony
1450,"Prediction: Erv Santana will be disinterested in playing for the Twins in 2015 too... (aka, we didn't offer enough)",non_irony
1451,I bet its warmer in Nova Scotia today! #frio #cold #freezing #costadelsol   #IloveCanada,irony
1452,Say no more.... #bigclub,irony
1453,@user @user what's going on with sharks hair? Looks like the council has cut it,non_irony
1454,@user @user @user @user @user @user @user not now guys finals 💯,non_irony
1455,650 return flight. Why I love my family. #familyvacation,irony
1456,@user @user @user if not your 👊👊 box them up yeah 😂😂,non_irony
1457,"whoever just did the hunger games whistle on the quiet floor, I applaud you on your originality and cultural relevance  #oldjoke",irony
1458,I'm going to Finnish all my homework and get caught up on everything over the break,irony
1459,"I love getting woken up by my body just to say ""I know you were comfortable sleeping.. But here's something you don't want anyway""",irony
1460,Good thing y days not ruined....,irony
1461,I have such a wonderful gf!,irony
1462,Why everything must b turned into a disaster to avenge another disaster?What's so gratifying in forgetting tht we all are humans/Pakistanis?,non_irony
1463,Yea I love it when 2 is already throwing a tantrum upon waking up. Totally. Awesome. 👌  @user,irony
1464,": World's most villainous climate criminal, Australia, attempts to heavy other nations at Lima #auspol",irony
1465,So glad to be off work,non_irony
1466,Fuck pure clothes though!!!  spoiled just blessed💪,non_irony
1467,@user but it wasn't as bad as that picture seemed to indicate.  You're still a very horrible person.,irony
1468,Wish she could have told me herself. @user #nicolescherzinger #OneLove #myfav #MyQueen ❤️❤️,non_irony
1469,you are the one LYING @user @user @user @user @user,non_irony
1470,Some guy chattin shit to me on the bus saying I look like snoop dogg #KMT #again,non_irony
1471,@user don't let fuckboys get in the way of you being happy never have AND never will. Lmao  #DontBelieveMeJustWatch,irony
1472,I have to say that Misty with Johnny Mathis is one of my favourites,non_irony
1473,@user Deutsch is a misogynistic toad; how shocking he's a bigot too  .... #HandsUpDontShoot,irony
1474,"@user @user oh aye, I'll give you that ; )",non_irony
1475,This link will be relevant in a couple of days.,non_irony
1476,"@user Now, Tomorrow productivity at work would be hampered. #GetMeToEVC",non_irony
1477,Just got an email from the law school saying 3 people have infringed copyright by not referencing properly..in our essay on copyright,irony
1478,How far would you go for #safety? #onlinedating #relationships via @user,non_irony
1479,"@user @user @user BF4 SP is shit, while the MP was broken for 11 months so...",non_irony
1480,People aren't as beautiful as they look #people  #beautiful #look #walk #talk #personality #love #care #share,non_irony
1481,Eeeek cinema date with the boo this weekend🙈💕,non_irony
1482,Awesome rainy day at the track!!,irony
1483,"love, love, love how the left side of my face is swollen.  😡😭",irony
1484,I retweeted this so Chris Graham blocked me. |😂,irony
1485,@user So PSN and Xbox Live are both down on a day many people get new video games.||North Korean hack? 😫,irony
1486,@user great Christmas present . Unreal what the alcohol industry will do to lure young people. #sad#nosocialconscience,irony
1487,"@user I've had three boys, breastfed them all for about a year each and never had to do it out when I was out!  necessary",non_irony
1488,So you think anime is for kids... Tell me again how many times you have seen Frozen #anime #is  #for #kids #Frozen,irony
1489,@user @user @user #WatchOutForThis|Hold the line,non_irony
1490,"@user @user Porn!? Where where?? Move that naked woman, I can't see where the porn is!| #games",irony
1491,I am starting to think UK has a pretty good basketball team #BBN,irony
1492,Cold or warmth both suffuse one's cheeks with pink (colour/tone) ... Do you understand the underlying difference & its texture?,non_irony
1493,An answer to the one who criticize #feminism #Uglygirlsclub  #fourthwave,irony
1494,people never change and that's that,non_irony
1495,I asked God to protect me from my enemies a long time ago .. short after I started losing friends  or #naah,irony
1496,Constipated from eating nothing but shit for three weeks.,irony
1497,BITCH WHERE THE FUCK U THINK IM GOING?????|BETTER SIT ON DOWN WITH THE REST OF THESE BITCHES WAITTNG FOR ME TO MOVE....  NEVA,non_irony
1498,#Israel #raps #Palestinian #U.N. #draft as '#gimmick.' via @user,non_irony
1499,Count the scars on your soul,non_irony
1500,HAPPY is how i can describe today! ☺ 💜,non_irony
1501,So happy i havent gone to bed yet,irony
1502,@user I'll snap at you if you tell me what to do again!|😂  #funnyGuy,irony
1503,MT Darth Vader is polling higher than all potential 2016 US presidential candidates you surprised?,irony
1504,#notcies #eu Moscovici quizzed on extra time for three EU countries to hit eurozone targets,non_irony
1505,So which beauty's can get me some followers then🙊,non_irony
1506,"For those who CAN hear us, @user talks about NB Power's record number of outages. 7:13  #transmitterproblems",irony
1507,Hold It Bub! >> >> #cartoon #comics #funny #jesus,non_irony
1508,Dang my selfie game is on point when I'm drinking  #actuallysorry,irony
1509,@user @user @user #Already dividing One from another!| Good,non_irony
1510,"@user Im sorry chode, my phone broke ;)",non_irony
1511,RT @user Should be great watching Miami try to block Sweat and Featherstone off the edge next two years. Real fun stuff,irony
1512,"@user he lost his license not long after, mwahaha  @user",irony
1513,This kid right here makes me so happy ❤️ #nephew,non_irony
1514,"@user Aaaaaand to read ""Big Sleep"" because can't get any sleep...",irony
1515,@user I just texted you. Now I'm going to sleep-not ignoring,non_irony
1516,Love scooping feed bunks before we can feed calves,irony
1517,Another @user  moment. We can't be bothered to fix your broadband problem but would you like to buy an Iphone6 of us! HELL NO!!,irony
1518,#034i #100 #Glitter #Inside #Just #Lamp  #Of|Please RT:,non_irony
1519,@user @user @user @user awesome! :),non_irony
1520,long to wait till released CO2 turns up temperature -,non_irony
1521,Hope Tulisa doesn't get a job back on #xfactor next year,non_irony
1522,One more all nighter and the semester is done,non_irony
1523,"Race 5 at Sandown dogs tonight sponsored by ""Dandenong Budgie Club"" |Hope that's a joke.|Love a seat at that table  #nerds #getalife",irony
1524,Yay for my family leaving & going to Seneca & leaving me to fend for myself.,irony
1525,way to prove that women are more than just breasts & an ass...  😒,irony
1526,@user I have the box set of The Complete Steptoe and Son.  That should cheer you up,irony
1527,"Went off the road this morning as did my English professor , thank you FSU for your concern for commuters  😒",irony
1528,#TeenAnalCasting #Alice Alice and Dana -TLW 3X05 Part 2,non_irony
1529,@user I get paid 4 posting stuff like this on TSU! ||YOU CAN TOO! go to #FOLLOWBACK,non_irony
1530,Can't wait to see all the ig pics of people bragging about what they got  #noonegivesafuck,irony
1531,Going to my class #fuckyou important,non_irony
1532,I love it when work tells me they don't need me to come in 💁😂😭😭😭,irony
1533,"@user Arizona Coyotes forge deal with BMW But, relocation!!!",irony
1534,@user Presumably you have evidence to back this claim and it's not simply a feeling you have based on your interactions.,irony
1535,"@user Personal protection, 2nd amendment. Nothing to see here.  #SMFH",irony
1536,@user heh as if @user and average work in the same sentence!,irony
1537,@user excited for 2015 its gonna be a good year for music ur gonna smash it #Ed🎤,non_irony
1538,@user Why does a iPhone purchased at full-price still need a mobile device unlock code to work internationally?  #uncarrier,non_irony
1539,@user I mean that all matter this game,irony
1540,"The  of the new JD gym bein right next to a Sayers ""sausage roll with  salad please"" 😳",irony
1541,".@allanhawco Finally had a chance to watch Doyle finale. Thanks for 6 great seasons. Yes, I cried at the end...",non_irony
1542,RTed that because yeah that totally makes sense,irony
1543,We'll that was a great way to start off my morning 😀,irony
1544,"Giving 200 Cr. Water Subsidy to ""Public"" is a CRIME & Wasting 200 Cr. On Advertisement is DEVELOPMENT...Waah ji waah",non_irony
1545,I liked a @user video from @user 2015 Challenge! Style By Dani,non_irony
1546,I come up with some ridiculous scenarios in my head 💭,non_irony
1547,"The counter argument... RT @user If OSU lost last night, Baylor would be in & we'd all be talking about benefits of no Big 12 champ.",non_irony
1548,What I learned today??? You can choose to live a fearless life. #iam #fearfree  #fearfull,non_irony
1549,@user always a worthy choice @user @user @user @user,non_irony
1550,#Patriots #report #card: #Grades  #half bad: Tom Brady throws under pressure in the 2nd quarter during Sundays,non_irony
1551,"@user Your not understanding something, does  make you an expert in the field.",non_irony
1552,"A MAN MUST HAVE (3) F's TO GET a A IN LIFE: FORTITUDE, FOCUS, & FINANCES. @user",non_irony
1553,"@user yep, the family of #EricGarner is feeling really joyful right now...  #BlackLivesMatter #ShutItDown",irony
1554,"@user I.e., strength in numbers, focused movement, appeal to other countries, use pens and paper, change the way we live drastically.",non_irony
1555,"I'm going to call today's commute ""quality time"" w/ my mini. 1 hour & 40 minutes of ""quality time."" Thanks DC rush hour! #Optimism",irony
1556,@user my favourite day of the year !!!!,irony
1557,Hahaha! @user enjoying the #selfiestick I got her for Christmas!,non_irony
1558,Love working and be exhausted all the time,irony
1559,"Yep, it's exactly what you're thinking... someone called an Ambulance for the former Audi R8...||#Audi #R8 #Carporn",non_irony
1560,@user Your opinions don't affect me. I'm going to keep living my life.,non_irony
1561,: #BlackOnBlackCrime comitted by|#BlackLivesMatter #Protest in #FERGUSON ?|http://t.co/SEPGzy9Bzb|Post RTs @user,non_irony
1562,For those of you that LOVE this time of year.,irony
1563,@user you could probably just call or text her that information. #allcelebritiesarefriends,irony
1564,@user You are going to have to explain?,non_irony
1565,"Sony Studio Bosses To Employees: Don't Worry, We'll Be Fine I know I'd feel better.",irony
1566,"@user @user Hmmm, Next year we'll be saying, teams that moved from SD to LA.",irony
1567,@user - Russell Brand discussed today how much his London mansion is worth..and Marx was married to a baroness  #scum #weak,irony
1568,@user @user @user too much of that herb. New trend of potheads contributing to society maybe? Darn that,irony
1569,@user wesay Yar her date was good 😉 I guess she(in first meeting)wanted to b seen with a girl or smth(in hindsight I found her mashkook),non_irony
1570,"@user no, not negation. Sometimes, peace is achieved in a way that you accept to be content by a constant searing.",non_irony
1571,Aw thanks mother nature. Merry Christmas to you too!,irony
1572,Feeling artsy tonight. #artsy#homealone#vienna#studentlife @ b&e's apartment,non_irony
1573,How could he kill is best friend  #a true #friend,non_irony
1574,"What an Irony! The Police divide us, The Terrorists Unite us! #Terrorism #PoliceBrutality",irony
1575,"Thank you to all of the lovely people who come to work sick, or come to eat sick.. I appreciate your germs...",irony
1576,Smh never knew something could be 80% halal....Been muslim my whole life but somehow i've learned something new i guess,irony
1577,"@user WOW, so now things are going to change? Never heard that before from the opposition. Please vote, it works so well",irony
1578,"Always gonna be an uphill battle, sometimes I'm gonna have to lose.",non_irony
1579,"Obama whisked away to hospital, diagnosed with acid reflux  -Wow, that's some real news.",irony
1580,Lmao I may be drunk... But my level of maturity is at it's all time high lmfaoo. 😂😂😂,irony
1581,"@user wait...there's a ""New Wii U""?",irony
1582,@user @user @user but would you be willing to purchase from a vending machine?,non_irony
1583,Nothing beats a surprise Tetanus shot at the doctor's office. #blessed,irony
1584,Yay! More worthless Windows 8.1 updates. Computer still never sleeps/hibernates on its own. #fixit #fail #Microsoft,irony
1585,@user doesn't lucky and fortunate mean the same thing?,irony
1586,Just in case you thought you had a blankety blank job check out this guy. #2a||#HappyNewYear|http://t.co/OXybfwwWb6,non_irony
1587,Just watched how Pretzels were made. #interesinglife  #whatamidoingwithmylife #longesthashtagnotneededbutYOLO,irony
1588,"LOL and now you cant see when blocked, best thing you can do is install a different browser @user @user",non_irony
1589,@user ||How dare @user not pass legislation to force people to catch buses on those routes. Should be a life in jail.||,irony
1590,Being used is such a great feeling...,irony
1591,@user @user missing the bants at work today  #ha #ha #ha #shitbants,irony
1592,"I have an idea, how about 911 operators don't ever describe race?||And police have to wear color blind glasses?||",irony
1593,#notcies #eu End to fish discards delayed - End to fish discards delayed Copyright EP 2013. From: Eu Reporter Vie...,non_irony
1594,@user hahahah Donna being inspirational and shit 😂 that's great,non_irony
1595,Hope everyone is having a lovely Marxist Christmas,irony
1596,Hmm. Training for encouraging motivational change tonight. Don't know if I can be bothered to go.  #burnout,irony
1597,@user why are you so beautiful?!,non_irony
1598,#MerryChristmas to each and every one of you lovely lot! #PeaceOnEarth X,non_irony
1599,@user which would ALSO push rates up :) isn't this a fun game?,irony
1600,Do you want more period related post or do you like how I post some personal things here on Instagram?,non_irony
1601,Why can't I (You) retweet my (your) own tweets? This is an important issue that needs to be resolved!,irony
1602,Follow> @user now for great tweets about starting an online shop! StartOnlineHere,non_irony
1603,#Dallas #traffic I sure missed you!  @ Downtown Dallas Traffic,irony
1604,Prunes toffee and effervescent goodness.. - Drinking a Delirium Nocturnum @ Memphis' Pint & Dram - #photo,non_irony
1605,Tamir Rice's Memorial is today. His family had plans of seeing him grow up. Not gunned down by police. Police?,non_irony
1606,I don't think you get how embarrassing and trashy all of that really is...  s'cute,non_irony
1607,Stay tuned for drunk videos of my mom,non_irony
1608,@user wow that's impressive...I have to force myself to go just as I will be doing later! #gymfanatic,irony
1609,"@user it could have happened to anyone. Your time will come, critics. Oops, apologies. A typical  -loving #Brit.",irony
1610,@user to watch re blues? Chelsea's of course,irony
1611,#BBC #News -- #China -- #Shanghai #crush: #Xi #Jinping #orders #new #year #investigation.,non_irony
1612,I doubt this week could get any better.,irony
1613,suddenly w-wada,irony
1614,@user long yeah. the director's cut will be longer! 😁 you need to see Penguins of Madagascar btw,non_irony
1615,i decided to become my own boss to have more free time.. now i have no time left whatsoever.,irony
1616,Wow I just can't wait for all the #newyearnewme posts 😂😂😂,irony
1617,@user I'm hurt but I still love you,non_irony
1618,"EXO COMING SOON 2015||Better pray this is better with 10 members *sighs* But either way, obssessed fans would still be obssesed ._.",non_irony
1619,.@tomorrowstand Yup. That's exactly how we do it,irony
1620,Happy Monday all!  #pbloggers #mbloggers,irony
1621,My death will likely be caused by  at the wrong time.,non_irony
1622,What?!? The 4 team playoff picked by 16 people didn't solve schools still being pissed?!? I'm so shocked!  #CFBPlayoff,irony
1623,"@user IKR?! don't you see? he's gonna cry from his utter joy of being with that crybaby! Such a beautiful ""couple""",irony
1624,I love waking up at 8 am on a Saturday morning after going to bed at midnight,irony
1625,@user Electricity generated in Kashmir can illuminate whole India: PM but it's only not illuminating #Kashmir,irony
1626,Oomf should be chowed in her mom's car,non_irony
1627,Love waking up early in the morning  #HockeyTournament #RefLife #Zebras,irony
1628,"Gotta go out with him and the third,forth,fifth...wheels.| #WinterThought",non_irony
1629,"@user  you were decrying a hate crime against a Bosnian man & now you're back to your same old game, inciting hate torwards Muslims.",irony
1630,@user hmmm interesting 'jury's out' but edging towards the right side of 'favourable' !! #hopethathelps,non_irony
1631,@user I can't stand watching a #UKvsLOU game with a Louisville fan! They're as bad as Steelers fans. #BBN @user,irony
1632,"#Twitter pushes people to read, while #Facebook pushes people to breed.|#TrueFact",irony
1633,It scares me when I think about what things will be like a year from now! #2015,non_irony
1634,#take#a#deep#breath#it's#just#a#bad#day#a#bad#life,non_irony
1635,Downplaying social media but using a hashtag? #givepresence,irony
1636,Writing an article on mood enhancing foods. Telling people what to eat to be happy,irony
1637,@user a Woman that puts a man in irons supports the irons!!!,irony
1638,Ay after 2 hours nareceive ko rin yung message haha thanks globe,irony
1639,Woohoo admitting someone who literally needs nothing but med refills!,non_irony
1640,I just love being told that I wouldn't have gotten hired if my boss knew I was pregnant.. #ha,irony
1641,Well @user I watched'Making of' clip about Drive Rescored. Now I see how easily composers do it!  #,irony
1642,Couldn't have asked for a better night.,non_irony
1643,I DON'T WANT TO SEE A REMAKE OF MY FAVORITE MOVIE.... OLDBOY WAS A PERFECT FILM.,non_irony
1644,Really don't wanna get ahead of myself but I can see the light at the end of the tunnel now #Rangers,non_irony
1645,Good thing I'm scared of clowns and my kindergarten teacher was dressed as one today. 😑,irony
1646,Check out my latest blog post on MyFairDaily: Pins That Really Work!!! #lbloggers #lifestyle #pinterest #triedandtrue,non_irony
1647,Ya and listening to them talk about how hot girls are is a favorite past time. -_-,irony
1648,"Watching the news being like; ""oh this totally restored my faith in humanity.""",irony
1649,The Chicago Firehouse Restaurant caught fire this morning.,irony
1650,@user I think that was the joke.,irony
1651,@user yeah me! |I should get a more active social life and get away from the internet...,non_irony
1652,just pulled up to school for the first time in my life in a good mood only to find out it doesnt start for another 2 hours   #BLESSED,non_irony
1653,"K should give us a famous bf, some fan need an entertainment apparently",irony
1654,I can see it in your eyes.. #Kingofpop #mjackson #michaeljackson #invicible #breakofdawn #king #is  #dead 💜...,non_irony
1655,"@user "" It's the freshman semester of my first year..."" #ohanya #finalsamiright",non_irony
1656,@user @user @user @user @user @user @user @user @user All the best 2015,non_irony
1657,"Watching my grandparents and my parents pay all these bills, really excites me for the future. -___-",irony
1658,I love my customers #annoying#stoptalking,irony
1659,"Song of the Day: ""Love Like Winter"" - A Fire Inside.",non_irony
1660,It #has  been #seen www.monstermmorpg. com since. parados by #MonsterMMORPG #bean,non_irony
1661,I really need to shoot something soon.,non_irony
1662,@user @user blacks aren't elite enough to die in hospitals remember? That's only reserved for when police are in casualties...,non_irony
1663,Happened in my culture competency class...I couldn't continue to argue with ignorance  <- my face in class,non_irony
1664,@user this is my new fave thing on facebook  #sexpest,irony
1665,@user ****ALERT**** PLEASE CHANGE THIS.... ITS  ME>>> #NowPlaying Relentlezz @user  - Who I Be :: Tune In:,non_irony
1666,"@user we all love a trier mate, but seriously, game seems to pass him by, poor on the ball,doesn't pick his runner up!",non_irony
1667,FOR SHAME .. THIRD TIME ... Pregnant Duchess wears designer dress for the THIRD time in New York via @user,irony
1668,Customers during Christmas time are SO NICE.,irony
1669,"I shouldn't lose a full day of work because of system updates, but it happened yesterday. #fuckingwindows",non_irony
1670,Yes it is much more logical to support criminals & attack police officers for protecting life & property. #HandsUpDontShoot,irony
1671,@user to the same sex.,non_irony
1672,Totally been killing it with my assignments lately  #socollege,irony
1673,The shadowy Investigatory Powers Tribunal says tapping of major Internet cables OK. That's alright then.,irony
1674,@user cropped her own child out of her picture. #motheroftheyear,irony
1675,@user have fun at that...,irony
1676,I'm kinda missing summer @user .|.|.|#summer #2o14 #bestie #alena #bestfriend #idek #we #cool  #chips #food #followme #ifoll...,non_irony
1677,"Enroll 2 Members 1 on each leg (L/R). THEN, help your 2 Personally-Enrolled Members get 2 Executive w/ Diamond Pkgs.",non_irony
1678,China calls US hypocritical on #humanrights but Chinese peace prize goes to Castro (& Putin in 11)? ; via @user,irony
1679,@user @user @user sure that will end well,irony
1680,@user You seriously bought a giant TV to play in the box?,non_irony
1681,When you return in kind then so called friends label you as being unkind. :),non_irony
1682,"Today I'm standing at the front of Tesco wearing an Elf's hat, saying hello to customers and getting ignored. #dreamjob",irony
1683,At last I can quit work and enjoy life lol,irony
1684,"@user @user Obamanomics: FS & Unemployment Insurance is ""economic stimulus"". FT to PT work frees us to follow our dreams.",non_irony
1685,@user thanks for noticing me,irony
1686,Photo: 3pc Lace Corset Size: small-2xl Price:$40.00 Leave size and email for invoice,non_irony
1687,"or have you redefined ""network"" to mean a lone moron talking to himself on youtube @user @user @user @user",non_irony
1688,"@user @user Wow. Catch up with the news. ""False intelligence"" found to be not false. See Wikileaks and other sources.",non_irony
1689,Event technology session is having Internet problems.   #HSC2024,irony
1690,Nothing like waiting at an airport. #youcanthearit,irony
1691,@user @user @user @user they better!,non_irony
1692,@user @user thnx all sorted now.. #kids #happy 😊.. Thanks again @user for trying to help most of all thaku for replying,non_irony
1693,yet another rainy goshen concert night☔🎻 #surprised,irony
1694,@user ugh... painful for sure. can't win em all I spose... but you shouldn't ever look like that.,non_irony
1695,Time to look at my Golden Girls all nite😁#love this show,non_irony
1696,And that's a wrap for 2014 shows kiddies. Ending in the Berkshires. #BoseL1Model2.,non_irony
1697,@user @user good step by BjP goons,irony
1698,I just LOVEEEE finals soooo much . And not getting any sleep is the best part about them 😲🔫,irony
1699,How did I miss that there was a Taken2?,irony
1700,#WTF is happening to these kids??? Are you kidding me with this?? #insulting #KnowYourHistory #WhoIsPaulMcCartney,non_irony
1701,#NYPD did  comment 4 this or provide its own internal #statistics w/|🚓 involved 💀s & the info has not been given 2 the FBI since 2006.,non_irony
1702,@user @user @user And it starts :P |#GetEnchanted,non_irony
1703,3 hours sleep yay loving life,irony
1704,@user try your luck tom! You can be one of the 20 free passers and makatanggap ng free item from david. Okay na yun tas uwi haha,non_irony
1705,#TeenAnalCasting #What What is the Creampie Crusade?,non_irony
1706,Everyones full of ruddy xmas cheer here,irony
1707,home alone aka turn on all the lights #scaredycat,non_irony
1708,@user @user in the paper that supported the blackshirts.,non_irony
1709,"nope, you do NOT fit that definition @user @user @user @user @user",non_irony
1710,"@user @user @user You are kidding, right?  #poortaste",irony
1711,so Ugly Christmas Sweater Women's Sz M,non_irony
1712,I love when I'm taken as a joke...makes me feel so good about myself!,irony
1713,Wow Tim Hortons Cobourg is really on their A game today,irony
1714,It was so incredible to hear Justice Ginsburg speak today. She truly is an inspiration.,non_irony
1715,@user @user @user #whoISshe LOLOL !!,non_irony
1716,a Bad Gift: Wall Gives Gooden $100K Cash (via,non_irony
1717,Was pretty windy at the summit. Memphis loves the floppity ears while he watches the raptors soar #getoutside #yyj,non_irony
1718,"Yea, yea that's logical.",irony
1719,4:30 an opening my first beer now gonna be a long night/day,non_irony
1720,"If I carried on the way half the men do on here, I'd be getting called a crank (amongst other things) and be asked if I had #PMT... 💅",irony
1721,2 a.m. trips to Walmart for mess are always fun.,irony
1722,Illinois just made it illegal to film cops? I guess that's a step in the right direction.  #wtf,irony
1723,@user a day or two after.,non_irony
1724,In light of the #Murders of two NYPD Officers inspired by #IcantBreathe should...,non_irony
1725,Morning #monday people  long know keep working hard! #MakeSussexSafe 01273276865,non_irony
1726,@user I hardly think @user give a shite about the fans tbh,non_irony
1727,@user I need a spot for my birthday,non_irony
1728,What an eventful day...  ✌️,irony
1729,I hate it when my mind keeps drifting to someone who no longer matters in life.  #dislike,irony
1730,Look! It's a white Christmas after all!  #MinnesotaProblems,irony
1731,They seemed to have found an alternative use for the bible #Hotel #NewYears  #Religious,non_irony
1732,But it's time to face the truth... I will never be with you,non_irony
1733,Lighting now setup on the #Malawi #Aquarium... Water tomorrow! #Cichlids #NoFilter #MarineWhite,non_irony
1734,Good thing we have an ace like Clay Bucholz who is proven to be durable and consistent.............. HAHA.,irony
1735,"Is your internet a bit slow today? Blame a thick, wet, cable:",non_irony
1736,@user should just relate to her water first AMEN,non_irony
1737,Mom: how about we bring your physical trainer Dunckin' Donuts. |Yes.. bringing donuts to a fitness fanatic would make perfect sense,irony
1738,"@user @user GOP loves immigration. They don't like illegal border crossers, illegal Presidential action and ignoring Constitution.",non_irony
1739,@user Adrian was raised that way and he made it to the NFL. Maybe he thought that would motivate his kid to get there too?,irony
1740,#sotrue #ihavenolife #misshim #lovehim #haveabetterone #Justin #no  #justinbeiber by grandtheftauto_five_troller,non_irony
1741,"Does the word ""counter-productive"" ever mean anything to people when they sit around and dream up ideas to double their wage?",irony
1742,"@user Joel Olstein, a man who hardly ever mentions Jesus in his sermons,  is going to talk about the meaning of Christmas?",irony
1743,@user after I went to Europe,non_irony
1744,@user @user I smashed my Samsung galaxy running back to the car trying to avoid a parking ticket,irony
1745,@user Ben were you going to pick up your pizzas today?,non_irony
1746,"@user @user No, it isn't. WR's are dime a dozen and completely replaceable. Which is why the Packers won't overspend to retain him.",non_irony
1747,Drinking an Imperial IPA (2014-) by @user - #photo,non_irony
1748,I love how I'm completely wide awake,irony
1749,"@user @user I had never heard of them before, but I quite liked it!",non_irony
1750,A year ago|my cat was hit by|a car.... this is him|today. is a great quote,non_irony
1751,Morgan just asked me if I wanted to play a game with him on his Xbox. Usually I can't even look at it.,non_irony
1752,@user We all have our crosses to bear. LOL,irony
1753,"@user Thanks to @user I think I backed into the playoffs! Playoff matchup: TacoCorp v Gronkey Punch 1646	0	oh yeah,  its official #im  #crazy well, looks like we are back to square 1. Batie and Bridge. This is going to go so well    #BoldandBeautiful1648	1	@antoineraps: @user how the fuck are you up now? Ho! Saturnalia nigga""",non_irony
1754,"No need to act like I'm the fav child, I know this already.",irony
1755,That 2-hour sleep put me into hyper mode,irony
1756,@user Love randomly waking up at 5:43 am  me everyday multiple times 😒😒,irony
1757,@user WTF!!!! Was that 😂😂😂 #GangstaWankstaYard,non_irony
1758,Morning cry session with my roomie. Today's going to be a great day.,irony
1759,@user AMAZING. I love this team. They scrap and always find a way! 15-6 <-- indeed. #dcRising,non_irony
1760,"I'm okay with snow, but sleet #howaboutno|😱",non_irony
1761,Bush Govt to be prosecuted under Geneva Convention for torture after CIA methods & VP admission exposed.,irony
1762,hope  better#hope#tokyo by nic_kill,non_irony
1763,Girl put your records on. Tell me your favorite song.  #inasong #myfav,irony
1764,because learning for the finals is fucking amazing.,irony
1765,"@user Things to complain about on Christmas day. I have a pimple in my ear"" @user #ThanksObama""  #LegitReasonToComplain",irony
1766,"danniella westbrook went to a food bank she should have gone to Iceland, oh yeah she fucked that up too   #freedomofspeech",irony
1767,@user @user LFC worst start in 50 years and still above EFC.... that is funny!!! #WishWeHadA28MilStriker,irony
1768,Grace: this is my barf bag.|Me: why do you have a barf bag? |Grace: because sometimes when i see people i feel like vomiting.,non_irony
1769,@user do you not work at the dirty bird no more?,non_irony
1770,Can't wait to see that he has not talked to me and that he will never do it.,irony
1771,I just want to eat pizza and be with my friends for the rest of my life,non_irony
1772,@user you mean... it doesn't mean 'so much hate'..? .... oh..... orz,non_irony
1773,If you don't want Hall to eventually ask for a trade then hope for consistency in the message. Change too much you might as well start over,non_irony
1774,I am 100% sure that the cereal box I just decorated is an accurate representation of how well I know the book.,irony
1775,"See, this is why you shouldn't use version control!  #notjustWordPress... ||http://t.co/uCtj9WTxzl",non_irony
1776,@user I see your response time on your DM's is as good as your phone lines.. just no hold music. Legendary service guys.,irony
1777,I need to do something legendary this winter break,non_irony
1778,I was trying to type parkside and it turned to paradise #coincidence #i #think,non_irony
1779,"'#Do  #Fear #to #be #Eccentric #in #Opinion,  #for #Every #Opinion #now #Accepted #was #Once #Eccentric.' by Bertrand Russell",non_irony
1780,I'm in love with the cocoa🍵,non_irony
1781,"@user the hostel is fine actually but I've probs caught like 1000 germs walking around London, thanks for wishing me better",irony
1782,@user haha!! Noo I don't need new boob's my old ones are just fabulous 😝😝😝,non_irony
1783,"#OrionLaunch go, no-go, go, no-go. I'm getting dizzy... Imagine if there was a crew in there - how stressful would this be?!",non_irony
1784,You can have the prettiest face in the world but stretch marks will ruin it all for me.,non_irony
1785,Upgraded seats😁 kinda scared #sundayfunday #sundaydateday #mylove,non_irony
